date,precipitation,precipitation_normal,status_preci
20080717,0.88,2.28,1
20080718,0.88,2.3,1
20080719,0.88,2.31,1
20080720,0.88,2.32,1
20080721,0.88,2.34,1
20080722,0.88,2.35,1
20080723,0.88,2.37,1
20080724,0.88,2.38,1
20080725,0.88,2.39,1
20080726,0.91,2.4,1
20080727,0.91,2.42,1
20080728,0.91,2.43,1
20080729,0.91,2.44,1
20080730,0.91,2.46,1
20080731,0.91,2.47,1
20080801,0.91,2.48,1
20080802,0.91,2.49,1
20080803,0.91,2.5,1
20080804,0.91,2.51,1
20080805,0.91,2.52,1
20080806,0.92,2.53,1
20080807,0.98,2.54,1
20080808,0.98,2.55,1
20080809,0.98,2.56,1
20080810,0.98,2.57,1
20080811,0.98,2.58,1
20080812,0.98,2.59,1
20080813,0.98,2.6,1
20080814,0.98,2.61,1
20080815,0.98,2.62,1
20080816,0.98,2.63,1
20080817,0.98,2.64,1
20080818,0.98,2.65,1
20080819,0.98,2.66,1
20080820,0.98,2.67,1
20080821,0.98,2.68,1
20080822,0.98,2.69,1
20080823,0.98,2.7,1
20080824,0.98,2.71,1
20080825,0.98,2.72,1
20080826,0.98,2.73,1
20080827,0.98,2.74,1
20080828,0.98,2.75,1
20080829,0.98,2.77,1
20080830,0.98,2.78,1
20080831,0.98,2.79,1
20080901,0.98,2.8,1
20080902,0.98,2.82,1
20080903,0.98,2.83,1
20080904,0.98,2.84,1
20080905,0.98,2.86,1
20080906,0.98,2.87,1
20080907,0.98,2.88,1
20080908,1.01,2.89,1
20080909,1.01,2.9,1
20080910,1.01,2.92,1
20080911,1.01,2.93,1
20080912,1.01,2.94,1
20080913,1.01,2.95,1
20080914,1.01,2.96,1
20080915,1.01,2.98,1
20080916,1.01,2.99,1
20080917,1.01,3.0,1
20080918,1.01,3.01,1
20080919,1.01,3.02,1
20080920,1.01,3.03,1
20080921,1.01,3.04,1
20080922,1.01,3.05,1
20080923,1.01,3.06,1
20080924,1.01,3.07,1
20080925,1.01,3.08,1
20080926,1.01,3.08,1
20080927,1.01,3.09,1
20080928,1.01,3.1,1
20080929,1.01,3.1,1
20080930,1.01,3.11,1
20081001,1.01,3.12,1
20081002,1.01,3.12,1
20081003,1.01,3.13,1
20081004,1.02,3.14,1
20081005,1.02,3.15,1
20081006,1.02,3.16,1
20081007,1.02,3.17,1
20081008,1.02,3.18,1
20081009,1.02,3.19,1
20081010,1.02,3.2,1
20081011,1.02,3.21,1
20081012,1.02,3.22,1
20081013,1.02,3.23,1
20081014,1.02,3.24,1
20081015,1.02,3.26,1
20081016,1.02,3.27,1
20081017,1.02,3.28,1
20081018,1.02,3.29,1
20081019,1.02,3.3,1
20081020,1.02,3.31,1
20081021,1.02,3.32,1
20081022,1.02,3.33,1
20081023,1.02,3.34,1
20081024,1.02,3.36,1
20081025,1.02,3.37,1
20081026,1.02,3.38,1
20081027,1.02,3.39,1
20081028,1.02,3.4,1
20081029,1.02,3.41,1
20081030,1.02,3.42,1
20081031,1.02,3.43,1
20081101,1.02,3.44,1
20081102,1.02,3.45,1
20081103,1.02,3.46,1
20081104,1.02,3.46,1
20081105,1.02,3.47,1
20081106,1.02,3.48,1
20081107,1.02,3.49,1
20081108,1.02,3.5,1
20081109,1.03,3.51,1
20081110,1.03,3.52,1
20081111,1.03,3.52,1
20081112,1.03,3.53,1
20081113,1.03,3.54,1
20081114,1.03,3.55,1
20081115,1.03,3.56,1
20081116,1.03,3.57,1
20081117,1.03,3.58,1
20081118,1.03,3.59,1
20081119,1.03,3.6,1
20081120,1.03,3.61,1
20081121,1.03,3.62,1
20081122,1.03,3.63,1
20081123,1.03,3.65,1
20081124,1.03,3.66,1
20081125,1.03,3.67,1
20081126,1.35,3.68,1
20081127,1.49,3.69,1
20081128,1.49,3.71,1
20081129,1.49,3.72,1
20081130,1.49,3.73,1
20081201,1.49,3.74,1
20081202,1.49,3.75,1
20081203,1.49,3.77,1
20081204,1.49,3.78,1
20081205,1.49,3.79,1
20081206,1.49,3.8,1
20081207,1.49,3.81,1
20081208,1.49,3.82,1
20081209,1.49,3.83,1
20081210,1.49,3.85,1
20081211,1.49,3.86,1
20081212,1.49,3.87,1
20081213,1.49,3.88,1
20081214,1.49,3.9,1
20081215,1.78,3.91,1
20081216,1.78,3.93,1
20081217,2.51,3.94,1
20081218,2.51,3.96,1
20081219,2.51,3.97,1
20081220,2.51,3.98,1
20081221,2.51,4.0,1
20081222,2.51,4.02,1
20081223,2.51,4.03,1
20081224,2.52,4.05,1
20081225,2.64,4.07,1
20081226,2.64,4.08,1
20081227,2.64,4.1,1
20081228,2.64,4.12,1
20081229,2.64,4.14,1
20081230,2.64,4.16,1
20081231,2.64,4.18,1
20090122,0.01,0.41,1
20090123,0.04,0.43,1
20090124,0.04,0.44,1
20090125,0.04,0.46,1
20090126,0.04,0.47,1
20090127,0.04,0.49,1
20090128,0.04,0.51,1
20090129,0.04,0.52,1
20090130,0.04,0.54,1
20090131,0.04,0.56,1
20090201,0.04,0.58,1
20090202,0.04,0.6,1
20090203,0.04,0.63,1
20090204,0.04,0.65,1
20090205,0.04,0.67,1
20090206,0.04,0.69,1
20090207,0.62,0.72,1
20090208,0.63,0.75,1
20090209,0.71,0.77,1
20090210,0.71,0.8,1
20090211,0.71,0.83,1
20090212,0.71,0.85,1
20090213,0.72,0.88,1
20090214,0.72,0.92,1
20090215,0.72,0.95,1
20090216,0.82,0.98,1
20090217,0.82,1.01,1
20090218,0.82,1.05,1
20090219,0.82,1.08,1
20090220,0.82,1.11,1
20090221,0.82,1.14,1
20090222,0.82,1.18,1
20090223,0.82,1.21,1
20090224,0.82,1.24,1
20090225,0.82,1.27,1
20090226,0.82,1.3,1
20090227,0.82,1.33,1
20090228,0.82,1.36,1
20090301,0.82,1.38,1
20090302,0.82,1.4,1
20090303,0.82,1.42,1
20090304,0.82,1.44,1
20090305,0.82,1.46,1
20090306,0.82,1.48,1
20090307,0.82,1.5,1
20090308,0.82,1.52,1
20090309,0.82,1.53,1
20090310,0.82,1.55,1
20090311,0.82,1.56,1
20090312,0.82,1.58,1
20090313,0.82,1.59,1
20090314,0.82,1.61,1
20090315,0.82,1.62,1
20090316,0.82,1.63,1
20090317,0.82,1.64,1
20090318,0.82,1.65,1
20090319,0.82,1.66,1
20090320,0.82,1.68,1
20090321,0.82,1.69,1
20090322,0.82,1.7,1
20090323,0.82,1.71,1
20090324,0.82,1.72,1
20090325,0.82,1.73,1
20090326,0.82,1.74,1
20090327,0.82,1.74,1
20090328,0.82,1.75,1
20090329,0.82,1.76,1
20090330,0.82,1.77,1
20090331,0.82,1.78,1
20090401,0.82,1.79,1
20090402,0.82,1.8,1
20090403,0.82,1.81,1
20090404,0.82,1.82,1
20090405,0.82,1.83,1
20090406,0.82,1.84,1
20090407,0.82,1.85,1
20090408,0.82,1.85,1
20090409,0.82,1.86,1
20090410,0.84,1.87,1
20090411,0.86,1.88,1
20090412,0.86,1.88,1
20090413,0.86,1.89,1
20090414,0.86,1.89,1
20090415,0.87,1.9,1
20090416,0.87,1.9,1
20090417,0.87,1.91,1
20090418,0.87,1.92,1
20090419,0.87,1.92,1
20090420,0.87,1.93,1
20090421,0.87,1.93,1
20090422,0.87,1.94,1
20090423,0.87,1.94,1
20090424,0.87,1.95,1
20090425,0.87,1.95,1
20090426,0.87,1.96,1
20090427,0.87,1.96,1
20090428,0.87,1.97,1
20090429,0.87,1.98,1
20090430,0.87,1.98,1
20090501,0.87,1.98,1
20090502,0.87,1.99,1
20090503,0.87,1.99,1
20090504,0.87,1.99,1
20090505,0.87,2.0,1
20090506,0.87,2.0,1
20090507,0.87,2.0,1
20090508,0.87,2.01,1
20090509,0.87,2.01,1
20090510,0.87,2.01,1
20090511,0.87,2.02,1
20090512,0.87,2.02,1
20090513,0.87,2.02,1
20090514,0.87,2.02,1
20090515,0.87,2.03,1
20090516,0.87,2.03,1
20090517,0.87,2.03,1
20090518,0.87,2.03,1
20090519,0.87,2.03,1
20090520,0.87,2.03,1
20090521,0.87,2.04,1
20090522,0.87,2.04,1
20090523,0.87,2.04,1
20090524,0.87,2.04,1
20090525,0.87,2.04,1
20090526,0.87,2.04,1
20090527,0.87,2.05,1
20090528,0.87,2.05,1
20090529,0.87,2.05,1
20090530,0.87,2.05,1
20090531,0.87,2.05,1
20090601,0.87,2.05,1
20090602,0.87,2.05,1
20090603,0.87,2.05,1
20090604,0.87,2.05,1
20090605,0.87,2.05,1
20090606,0.87,2.06,1
20090607,0.87,2.06,1
20090608,0.87,2.06,1
20090609,0.87,2.06,1
20090610,0.87,2.06,1
20090611,0.87,2.06,1
20090612,0.87,2.06,1
20090613,0.87,2.06,1
20090614,0.87,2.06,1
20090615,0.87,2.06,1
20090616,0.87,2.06,1
20090617,0.87,2.06,1
20090618,0.87,2.06,1
20090619,0.87,2.06,1
20090620,0.87,2.06,1
20090621,0.87,2.07,1
20090622,0.87,2.07,1
20090623,0.87,2.07,1
20090624,0.97,2.07,1
20090625,0.97,2.07,1
20090626,0.97,2.08,1
20090627,0.97,2.08,1
20090628,0.97,2.08,1
20090629,0.97,2.09,1
20090630,0.97,2.09,1
20090701,0.97,2.1,1
20090702,0.97,2.11,1
20090703,0.97,2.11,1
20090704,0.97,2.12,1
20090705,0.97,2.13,1
20090706,0.97,2.14,1
20090707,0.97,2.15,1
20090708,0.97,2.17,1
20090709,0.97,2.18,1
20090710,0.97,2.19,1
20090711,0.97,2.2,1
20090712,0.97,2.21,1
20090713,0.97,2.23,1
20090714,0.97,2.24,1
20090715,0.97,2.25,1
20090716,0.97,2.27,1
20090717,0.97,2.28,1
20090718,1.0,2.3,1
20090719,1.0,2.31,1
20090720,1.24,2.32,1
20090721,1.24,2.34,1
20090722,1.26,2.35,1
20090723,1.26,2.37,1
20090724,1.26,2.38,1
20090725,1.26,2.39,1
20090726,1.26,2.4,1
20090727,1.26,2.42,1
20090728,1.26,2.43,1
20090729,1.26,2.44,1
20090730,1.26,2.46,1
20090731,1.26,2.47,1
20090801,1.26,2.48,1
20090802,1.26,2.49,1
20090803,1.26,2.5,1
20090804,1.26,2.51,1
20090805,1.26,2.52,1
20090806,1.26,2.53,1
20090807,1.26,2.54,1
20090808,1.26,2.55,1
20090809,1.26,2.56,1
20090810,1.26,2.57,1
20090811,1.26,2.58,1
20090812,1.26,2.59,1
20090813,1.26,2.6,1
20090814,1.26,2.61,1
20090815,1.26,2.62,1
20090816,1.26,2.63,1
20090817,1.26,2.64,1
20090818,1.26,2.65,1
20090819,1.26,2.66,1
20090820,1.26,2.67,1
20090821,1.26,2.68,1
20090822,1.28,2.69,1
20090823,1.28,2.7,1
20090824,1.28,2.71,1
20090825,1.28,2.72,1
20090826,1.28,2.73,1
20090827,1.28,2.74,1
20090828,1.28,2.75,1
20090829,1.28,2.77,1
20090830,1.28,2.78,1
20090831,1.28,2.79,1
20090901,1.28,2.8,1
20090902,1.28,2.82,1
20090903,1.28,2.83,1
20090904,1.28,2.84,1
20090905,1.28,2.86,1
20090906,1.28,2.87,1
20090907,1.28,2.88,1
20090908,1.28,2.89,1
20090909,1.28,2.9,1
20090910,1.28,2.92,1
20090911,1.28,2.93,1
20090912,1.28,2.94,1
20090913,1.28,2.95,1
20090914,1.28,2.96,1
20090915,1.28,2.98,1
20090916,1.28,2.99,1
20090917,1.28,3.0,1
20090918,1.28,3.01,1
20090919,1.28,3.02,1
20090920,1.28,3.03,1
20090921,1.28,3.04,1
20090922,1.28,3.05,1
20090923,1.28,3.06,1
20090924,1.28,3.07,1
20090925,1.28,3.08,1
20090926,1.28,3.08,1
20090927,1.28,3.09,1
20090928,1.28,3.1,1
20090929,1.28,3.1,1
20090930,1.28,3.11,1
20091001,1.28,3.12,1
20091002,1.28,3.12,1
20091003,1.28,3.13,1
20091004,1.28,3.14,1
20091005,1.28,3.15,1
20091006,1.28,3.16,1
20091007,1.28,3.17,1
20091008,1.28,3.18,1
20091009,1.28,3.19,1
20091010,1.28,3.2,1
20091011,1.28,3.21,1
20091012,1.28,3.22,1
20091013,1.28,3.23,1
20091014,1.28,3.24,1
20091015,1.28,3.26,1
20091016,1.28,3.27,1
20091017,1.28,3.28,1
20091018,1.28,3.29,1
20091019,1.28,3.3,1
20091020,1.28,3.31,1
20091021,1.28,3.32,1
20091022,1.28,3.33,1
20091023,1.28,3.34,1
20091024,1.28,3.36,1
20091025,1.28,3.37,1
20091026,1.28,3.38,1
20091027,1.28,3.39,1
20091028,1.28,3.4,1
20091029,1.28,3.41,1
20091030,1.28,3.42,1
20091031,1.28,3.43,1
20091101,1.28,3.44,1
20091102,1.28,3.45,1
20091103,1.28,3.46,1
20091104,1.28,3.46,1
20091105,1.28,3.47,1
20091106,1.28,3.48,1
20091107,1.28,3.49,1
20091108,1.28,3.5,1
20091109,1.28,3.51,1
20091110,1.28,3.52,1
20091111,1.28,3.52,1
20091112,1.28,3.53,1
20091113,1.28,3.54,1
20091114,1.28,3.55,1
20091115,1.28,3.56,1
20091116,1.28,3.57,1
20091117,1.28,3.58,1
20091118,1.28,3.59,1
20091119,1.28,3.6,1
20091120,1.28,3.61,1
20091121,1.28,3.62,1
20091122,1.28,3.63,1
20091123,1.28,3.65,1
20091124,1.28,3.66,1
20091125,1.28,3.67,1
20091126,1.28,3.68,1
20091127,1.28,3.69,1
20091128,1.3,3.71,1
20091129,1.3,3.72,1
20091130,1.3,3.73,1
20091201,1.3,3.74,1
20091202,1.3,3.75,1
20091203,1.3,3.77,1
20091204,1.3,3.78,1
20091205,1.3,3.79,1
20091206,1.3,3.8,1
20091207,1.58,3.81,1
20091208,1.58,3.82,1
20091209,1.58,3.83,1
20091210,1.58,3.85,1
20091211,1.58,3.86,1
20091212,1.59,3.87,1
20091213,1.59,3.88,1
20091214,1.59,3.9,1
20091215,1.59,3.91,1
20091216,1.59,3.93,1
20091217,1.59,3.94,1
20091218,1.59,3.96,1
20091219,1.59,3.97,1
20091220,1.59,3.98,1
20091221,1.59,4.0,1
20091222,1.59,4.02,1
20091223,1.59,4.03,1
20091224,1.59,4.05,1
20091225,1.59,4.07,1
20091226,1.59,4.08,1
20091227,1.59,4.1,1
20091228,1.59,4.12,1
20091229,1.59,4.14,1
20091230,1.59,4.16,1
20091231,1.59,4.18,1
20100118,0.04,0.35,1
20100119,0.53,0.36,0
20100120,0.8,0.38,0
20100121,1.69,0.39,0
20100122,1.7,0.41,0
20100123,1.7,0.43,0
20100124,1.7,0.44,0
20100125,1.7,0.46,0
20100126,1.7,0.47,0
20100127,2.04,0.49,0
20100128,2.04,0.51,0
20100129,2.04,0.52,0
20100130,2.04,0.54,0
20100131,2.04,0.56,0
20100201,2.04,0.58,0
20100202,2.04,0.6,0
20100203,2.04,0.63,0
20100204,2.04,0.65,0
20100205,2.06,0.67,0
20100206,2.47,0.69,0
20100207,2.47,0.72,0
20100208,2.47,0.75,0
20100209,2.68,0.77,0
20100210,2.71,0.8,0
20100211,2.71,0.83,0
20100212,2.71,0.85,0
20100213,2.71,0.88,0
20100214,2.71,0.92,0
20100215,2.71,0.95,0
20100216,2.71,0.98,0
20100217,2.71,1.01,0
20100218,2.71,1.05,0
20100219,2.71,1.08,0
20100220,2.71,1.11,0
20100221,2.71,1.14,0
20100222,2.95,1.18,0
20100223,2.95,1.21,0
20100224,2.95,1.24,0
20100225,2.95,1.27,0
20100226,2.95,1.3,0
20100227,3.09,1.33,0
20100228,3.09,1.36,0
20100301,3.09,1.38,0
20100302,3.09,1.4,0
20100303,3.09,1.42,0
20100304,3.09,1.44,0
20100305,3.09,1.46,0
20100306,3.1,1.48,0
20100307,3.24,1.5,0
20100308,3.24,1.52,0
20100309,3.24,1.53,0
20100310,3.24,1.55,0
20100311,3.24,1.56,0
20100312,3.24,1.58,0
20100313,3.24,1.59,0
20100314,3.24,1.61,0
20100315,3.24,1.62,0
20100316,3.24,1.63,0
20100317,3.24,1.64,0
20100318,3.24,1.65,0
20100319,3.24,1.66,0
20100320,3.24,1.68,0
20100321,3.24,1.69,0
20100322,3.24,1.7,0
20100323,3.24,1.71,0
20100324,3.24,1.72,0
20100325,3.24,1.73,0
20100326,3.24,1.74,0
20100327,3.24,1.74,0
20100328,3.24,1.75,0
20100329,3.24,1.76,0
20100330,3.24,1.77,0
20100331,3.24,1.78,0
20100401,3.24,1.79,0
20100402,3.24,1.8,0
20100403,3.24,1.81,0
20100404,3.24,1.82,0
20100405,3.25,1.83,0
20100406,3.25,1.84,0
20100407,3.25,1.85,0
20100408,3.25,1.85,0
20100409,3.25,1.86,0
20100410,3.25,1.87,0
20100411,3.25,1.88,0
20100412,3.25,1.88,0
20100413,3.25,1.89,0
20100414,3.25,1.89,0
20100415,3.25,1.9,0
20100416,3.25,1.9,0
20100417,3.25,1.91,0
20100418,3.25,1.92,0
20100419,3.25,1.92,0
20100420,3.25,1.93,0
20100421,3.25,1.93,0
20100422,3.29,1.94,0
20100423,3.29,1.94,0
20100424,3.29,1.95,0
20100425,3.29,1.95,0
20100426,3.29,1.96,0
20100427,3.29,1.96,0
20100428,3.29,1.97,0
20100429,3.29,1.98,0
20100430,3.29,1.98,0
20100501,3.29,1.98,0
20100502,3.29,1.99,0
20100503,3.29,1.99,0
20100504,3.29,1.99,0
20100505,3.29,2.0,0
20100506,3.29,2.0,0
20100507,3.29,2.0,0
20100508,3.29,2.01,0
20100509,3.29,2.01,0
20100510,3.29,2.01,0
20100511,3.29,2.02,0
20100512,3.29,2.02,0
20100513,3.29,2.02,0
20100514,3.29,2.02,0
20100515,3.29,2.03,0
20100516,3.29,2.03,0
20100517,3.29,2.03,0
20100518,3.29,2.03,0
20100519,3.29,2.03,0
20100520,3.29,2.03,0
20100521,3.29,2.04,0
20100522,3.29,2.04,0
20100523,3.29,2.04,0
20100524,3.29,2.04,0
20100525,3.29,2.04,0
20100526,3.29,2.04,0
20100527,3.29,2.05,0
20100528,3.29,2.05,0
20100529,3.29,2.05,0
20100530,3.29,2.05,0
20100531,3.29,2.05,0
20100601,3.29,2.05,0
20100602,3.29,2.05,0
20100603,3.29,2.05,0
20100604,3.29,2.05,0
20100605,3.29,2.05,0
20100606,3.29,2.06,0
20100607,3.29,2.06,0
20100608,3.29,2.06,0
20100609,3.29,2.06,0
20100610,3.29,2.06,0
20100611,3.29,2.06,0
20100612,3.29,2.06,0
20100613,3.29,2.06,0
20100614,3.29,2.06,0
20100615,3.29,2.06,0
20100616,3.29,2.06,0
20100617,3.29,2.06,0
20100618,3.29,2.06,0
20100619,3.29,2.06,0
20100620,3.29,2.06,0
20100621,3.29,2.07,0
20100622,3.29,2.07,0
20100623,3.29,2.07,0
20100624,3.29,2.07,0
20100625,3.29,2.07,0
20100626,3.29,2.08,0
20100627,3.29,2.08,0
20100628,3.29,2.08,0
20100629,3.29,2.09,0
20100630,3.29,2.09,0
20100701,3.29,2.1,0
20100702,3.29,2.11,0
20100703,3.29,2.11,0
20100704,3.29,2.12,0
20100705,3.29,2.13,0
20100706,3.29,2.14,0
20100707,3.29,2.15,0
20100708,3.29,2.17,0
20100709,3.29,2.18,0
20100710,3.29,2.19,0
20100711,3.29,2.2,0
20100712,3.29,2.21,0
20100713,3.29,2.23,0
20100714,3.29,2.24,0
20100715,3.29,2.25,0
20100716,3.29,2.27,0
20100717,3.29,2.28,0
20100718,3.29,2.3,0
20100719,3.29,2.31,0
20100720,3.29,2.32,0
20100721,3.29,2.34,0
20100722,3.29,2.35,0
20100723,3.29,2.37,0
20100724,3.29,2.38,0
20100725,3.29,2.39,0
20100726,3.29,2.4,0
20100727,3.29,2.42,0
20100728,3.29,2.43,0
20100729,3.29,2.44,0
20100730,3.29,2.46,0
20100731,3.29,2.47,0
20100801,3.29,2.48,0
20100802,3.29,2.49,0
20100803,3.29,2.5,0
20100804,3.29,2.51,0
20100805,3.29,2.52,0
20100806,3.29,2.53,0
20100807,3.29,2.54,0
20100808,3.29,2.55,0
20100809,3.29,2.56,0
20100810,3.29,2.57,0
20100811,3.29,2.58,0
20100812,3.29,2.59,0
20100813,3.29,2.6,0
20100814,3.29,2.61,0
20100815,3.29,2.62,0
20100816,3.29,2.63,0
20100817,3.29,2.64,0
20100818,3.29,2.65,0
20100819,3.29,2.66,0
20100820,3.29,2.67,0
20100821,3.29,2.68,0
20100822,3.29,2.69,0
20100823,3.29,2.7,0
20100824,3.29,2.71,0
20100825,3.29,2.72,0
20100826,3.29,2.73,0
20100827,3.29,2.74,0
20100828,3.29,2.75,0
20100829,3.29,2.77,0
20100830,3.29,2.78,0
20100831,3.29,2.79,0
20100901,3.29,2.8,0
20100902,3.29,2.82,0
20100903,3.29,2.83,0
20100904,3.29,2.84,0
20100905,3.29,2.86,0
20100906,3.29,2.87,0
20100907,3.3,2.88,0
20100908,3.3,2.89,0
20100909,3.3,2.9,0
20100910,3.3,2.92,0
20100911,3.3,2.93,0
20100912,3.3,2.94,0
20100913,3.3,2.95,0
20100914,3.3,2.96,0
20100915,3.3,2.98,0
20100916,3.3,2.99,0
20100917,3.3,3.0,0
20100918,3.3,3.01,0
20100919,3.3,3.02,0
20100920,3.3,3.03,0
20100921,3.3,3.04,0
20100922,3.3,3.05,0
20100923,3.3,3.06,0
20100924,3.3,3.07,0
20100925,3.3,3.08,0
20100926,3.3,3.08,0
20100927,3.3,3.09,0
20100928,3.3,3.1,0
20100929,3.3,3.1,0
20100930,3.3,3.11,0
20101001,3.3,3.12,0
20101002,3.33,3.12,0
20101003,3.33,3.13,0
20101004,3.33,3.14,0
20101005,3.33,3.15,0
20101006,3.33,3.16,0
20101007,3.33,3.17,0
20101008,3.33,3.18,0
20101009,3.33,3.19,0
20101010,3.33,3.2,0
20101011,3.33,3.21,0
20101012,3.33,3.22,0
20101013,3.33,3.23,0
20101014,3.33,3.24,0
20101015,3.33,3.26,0
20101016,3.33,3.27,0
20101017,3.61,3.28,0
20101018,3.66,3.29,0
20101019,3.77,3.3,0
20101020,4.12,3.31,0
20101021,4.12,3.32,0
20101022,4.12,3.33,0
20101023,4.12,3.34,0
20101024,4.12,3.36,0
20101025,4.12,3.37,0
20101026,4.12,3.38,0
20101027,4.12,3.39,0
20101028,4.12,3.4,0
20101029,4.12,3.41,0
20101030,4.12,3.42,0
20101031,4.12,3.43,0
20101101,4.12,3.44,0
20101102,4.12,3.45,0
20101103,4.12,3.46,0
20101104,4.12,3.46,0
20101105,4.12,3.47,0
20101106,4.12,3.48,0
20101107,4.12,3.49,0
20101108,4.12,3.5,0
20101109,4.12,3.51,0
20101110,4.12,3.52,0
20101111,4.12,3.52,0
20101112,4.12,3.53,0
20101113,4.12,3.54,0
20101114,4.12,3.55,0
20101115,4.12,3.56,0
20101116,4.12,3.57,0
20101117,4.12,3.58,0
20101118,4.12,3.59,0
20101119,4.12,3.6,0
20101120,4.12,3.61,0
20101121,4.13,3.62,0
20101122,4.13,3.63,0
20101123,4.13,3.65,0
20101124,4.13,3.66,0
20101125,4.13,3.67,0
20101126,4.13,3.68,0
20101127,4.13,3.69,0
20101128,4.13,3.71,0
20101129,4.13,3.72,0
20101130,4.13,3.73,0
20101201,4.13,3.74,0
20101202,4.13,3.75,0
20101203,4.13,3.77,0
20101204,4.13,3.78,0
20101205,4.16,3.79,0
20101206,4.26,3.8,0
20101207,4.26,3.81,0
20101208,4.26,3.82,0
20101209,4.26,3.83,0
20101210,4.26,3.85,0
20101211,4.26,3.86,0
20101212,4.26,3.87,0
20101213,4.26,3.88,0
20101214,4.26,3.9,0
20101215,4.26,3.91,0
20101216,4.26,3.93,0
20101217,4.33,3.94,0
20101218,4.33,3.96,0
20101219,4.33,3.97,0
20101220,4.73,3.98,0
20101221,4.87,4.0,0
20101222,5.88,4.02,0
20101223,5.89,4.03,0
20101224,5.89,4.05,0
20101225,5.89,4.07,0
20101226,5.9,4.08,0
20101227,5.9,4.1,0
20101228,5.9,4.12,0
20101229,5.9,4.14,0
20101230,5.9,4.16,0
20101231,5.9,4.18,0
20110103,0.01,0.06,1
20110104,0.01,0.08,1
20110105,0.01,0.1,1
20110106,0.01,0.12,1
20110107,0.01,0.14,1
20110108,0.01,0.16,1
20110109,0.01,0.18,1
20110110,0.01,0.2,1
20110111,0.01,0.22,1
20110112,0.01,0.23,1
20110113,0.01,0.25,1
20110114,0.01,0.27,1
20110115,0.01,0.29,1
20110116,0.01,0.31,1
20110117,0.01,0.33,1
20110118,0.01,0.35,1
20110119,0.01,0.36,1
20110120,0.01,0.38,1
20110121,0.01,0.39,1
20110122,0.01,0.41,1
20110123,0.01,0.43,1
20110124,0.01,0.44,1
20110125,0.01,0.46,1
20110126,0.01,0.47,1
20110127,0.01,0.49,1
20110128,0.01,0.51,1
20110129,0.01,0.52,1
20110130,0.01,0.54,1
20110131,0.01,0.56,1
20110201,0.01,0.58,1
20110202,0.01,0.6,1
20110203,0.01,0.63,1
20110204,0.01,0.65,1
20110205,0.01,0.67,1
20110206,0.01,0.69,1
20110207,0.01,0.72,1
20110208,0.01,0.75,1
20110209,0.01,0.77,1
20110210,0.01,0.8,1
20110211,0.01,0.83,1
20110212,0.01,0.85,1
20110213,0.01,0.88,1
20110214,0.01,0.92,1
20110215,0.01,0.95,1
20110216,0.01,0.98,1
20110217,0.01,1.01,1
20110218,0.01,1.05,1
20110219,0.06,1.08,1
20110220,0.08,1.11,1
20110221,0.08,1.14,1
20110222,0.08,1.18,1
20110223,0.08,1.21,1
20110224,0.08,1.24,1
20110225,0.08,1.27,1
20110226,0.08,1.3,1
20110227,0.08,1.33,1
20110228,0.08,1.36,1
20110301,0.08,1.38,1
20110302,0.08,1.4,1
20110303,0.08,1.42,1
20110304,0.08,1.44,1
20110305,0.08,1.46,1
20110306,0.08,1.48,1
20110307,0.08,1.5,1
20110308,0.08,1.52,1
20110309,0.08,1.53,1
20110310,0.08,1.55,1
20110311,0.08,1.56,1
20110312,0.08,1.58,1
20110313,0.08,1.59,1
20110314,0.08,1.61,1
20110315,0.08,1.62,1
20110316,0.08,1.63,1
20110317,0.08,1.64,1
20110318,0.08,1.65,1
20110319,0.08,1.66,1
20110320,0.08,1.68,1
20110321,0.23,1.69,1
20110322,0.23,1.7,1
20110323,0.25,1.71,1
20110324,0.25,1.72,1
20110325,0.25,1.73,1
20110326,0.25,1.74,1
20110327,0.25,1.74,1
20110328,0.25,1.75,1
20110329,0.25,1.76,1
20110330,0.25,1.77,1
20110331,0.25,1.78,1
20110401,0.25,1.79,1
20110402,0.25,1.8,1
20110403,0.25,1.81,1
20110404,0.25,1.82,1
20110405,0.25,1.83,1
20110406,0.25,1.84,1
20110407,0.25,1.85,1
20110408,0.25,1.85,1
20110409,0.25,1.86,1
20110410,0.25,1.87,1
20110411,0.25,1.88,1
20110412,0.25,1.88,1
20110413,0.25,1.89,1
20110414,0.25,1.89,1
20110415,0.25,1.9,1
20110416,0.25,1.9,1
20110417,0.25,1.91,1
20110418,0.25,1.92,1
20110419,0.25,1.92,1
20110420,0.25,1.93,1
20110421,0.25,1.93,1
20110422,0.25,1.94,1
20110423,0.25,1.94,1
20110424,0.25,1.95,1
20110425,0.25,1.95,1
20110426,0.25,1.96,1
20110427,0.25,1.96,1
20110428,0.25,1.97,1
20110429,0.25,1.98,1
20110430,0.25,1.98,1
20110501,0.25,1.98,1
20110502,0.25,1.99,1
20110503,0.25,1.99,1
20110504,0.25,1.99,1
20110505,0.25,2.0,1
20110506,0.25,2.0,1
20110507,0.25,2.0,1
20110508,0.25,2.01,1
20110509,0.25,2.01,1
20110510,0.25,2.01,1
20110511,0.25,2.02,1
20110512,0.25,2.02,1
20110513,0.25,2.02,1
20110514,0.25,2.02,1
20110515,0.25,2.03,1
20110516,0.25,2.03,1
20110517,0.25,2.03,1
20110518,0.26,2.03,1
20110519,0.26,2.03,1
20110520,0.26,2.03,1
