date,max,min,normal_max,normal_min,mean,status_temp
20170630,107.0,80.0,103.2,79.9,93.5,1
20170701,111.0,82.0,103.3,80.1,96.5,1
20170702,105.0,83.0,103.5,80.4,94.0,1
20170703,106.0,82.0,103.7,80.6,94.0,1
20170704,109.0,81.0,103.8,80.8,95.0,1
20170705,111.0,85.0,103.9,81.0,98.0,1
20170706,114.0,88.0,104.1,81.1,101.0,1
20170707,116.0,89.0,104.2,81.3,102.5,1
20170708,113.0,92.0,104.3,81.5,102.5,1
20170709,107.0,92.0,104.4,81.6,99.5,1
20170710,104.0,87.0,104.5,81.8,95.5,1
20170711,107.0,84.0,104.6,81.9,95.5,1
20170712,106.0,85.0,104.6,82.0,95.5,1
20170713,109.0,84.0,104.7,82.1,96.5,1
20170714,111.0,86.0,104.8,82.2,98.5,1
20170715,114.0,89.0,104.8,82.3,101.5,1
20170716,110.0,89.0,104.8,82.4,99.5,1
20170717,109.0,85.0,104.9,82.5,97.0,1
20170718,108.0,88.0,104.9,82.5,98.0,1
20170719,93.0,74.0,104.9,82.6,83.5,1
20170720,99.0,83.0,104.9,82.6,91.0,1
20170721,106.0,85.0,104.9,82.6,95.5,1
20170722,108.0,86.0,104.9,82.7,97.0,1
20170723,110.0,88.0,104.8,82.7,99.0,1
20170724,99.0,85.0,104.8,82.7,92.0,1
20170725,85.0,75.0,104.8,82.7,80.0,0
20170726,101.0,79.0,104.8,82.7,90.0,1
20170727,105.0,85.0,104.7,82.6,95.0,1
20170728,108.0,85.0,104.7,82.6,96.5,1
20170729,107.0,86.0,104.6,82.6,96.5,1
20170730,106.0,87.0,104.6,82.5,96.5,1
20170731,106.0,84.0,104.5,82.5,95.0,1
20170801,109.0,87.0,104.4,82.4,98.0,1
20170802,107.0,85.0,104.4,82.3,96.0,1
20170803,98.0,84.0,104.3,82.3,91.0,1
20170804,94.0,74.0,104.2,82.2,84.0,1
20170805,100.0,75.0,104.1,82.1,87.5,1
20170806,102.0,81.0,104.1,82.0,91.5,1
20170807,104.0,82.0,104.0,81.9,93.0,1
20170808,106.0,83.0,103.9,81.8,94.5,1
20170809,107.0,84.0,103.8,81.7,95.5,1
20170810,108.0,83.0,103.7,81.6,95.5,1
20170811,104.0,86.0,103.6,81.5,95.0,1
20170812,105.0,82.0,103.5,81.4,93.5,1
20170813,104.0,81.0,103.4,81.3,92.5,1
20170814,101.0,79.0,103.3,81.1,90.0,1
20170815,97.0,79.0,103.1,81.0,88.0,1
20170816,98.0,76.0,103.0,80.9,87.0,1
20170817,102.0,79.0,102.9,80.7,90.5,1
20170818,104.0,80.0,102.8,80.6,92.0,1
20170819,103.0,81.0,102.6,80.4,92.0,1
20170820,103.0,81.0,102.5,80.2,92.0,1
20170821,93.0,79.0,102.3,80.0,86.0,1
20170822,101.0,77.0,102.2,79.9,89.0,1
20170823,100.0,82.0,102.0,79.7,91.0,1
20170824,93.0,75.0,101.8,79.5,84.0,1
20170825,103.0,77.0,101.6,79.3,90.0,1
20170826,108.0,80.0,101.4,79.0,94.0,1
20170827,110.0,84.0,101.2,78.8,97.0,1
20170828,110.0,86.0,101.0,78.6,98.0,1
20170829,110.0,85.0,100.8,78.3,97.5,1
20170830,107.0,83.0,100.6,78.1,95.0,1
20170831,103.0,80.0,100.3,77.8,91.5,1
20170901,106.0,81.0,100.1,77.6,93.5,1
20170902,107.0,82.0,99.8,77.3,94.5,1
20170903,104.0,83.0,99.6,77.0,93.5,1
20170904,105.0,85.0,99.3,76.7,95.0,1
20170905,107.0,82.0,99.0,76.4,94.5,1
20170906,102.0,83.0,98.7,76.1,92.5,1
20170907,99.0,81.0,98.4,75.8,90.0,1
20170908,84.0,69.0,98.0,75.4,76.5,1
20170909,84.0,70.0,97.7,75.1,77.0,1
20170910,95.0,71.0,97.3,74.7,83.0,1
20170911,101.0,81.0,97.0,74.4,91.0,1
20170912,103.0,80.0,96.6,74.0,91.5,1
20170913,99.0,83.0,96.2,73.6,91.0,1
20170914,91.0,75.0,95.8,73.2,83.0,1
20170915,90.0,71.0,95.4,72.8,80.5,1
20170916,89.0,73.0,95.0,72.4,81.0,1
20170917,92.0,71.0,94.6,72.0,81.5,1
20170918,94.0,73.0,94.2,71.6,83.5,1
20170919,90.0,75.0,93.7,71.2,82.5,1
20170920,92.0,70.0,93.3,70.8,81.0,1
20170921,82.0,64.0,92.8,70.4,73.0,1
20170922,76.0,57.0,92.4,69.9,66.5,0
20170923,75.0,59.0,91.9,69.5,67.0,0
20170924,75.0,54.0,91.5,69.1,64.5,0
20170925,79.0,57.0,91.0,68.6,68.0,0
20170926,82.0,59.0,90.5,68.2,70.5,1
20170927,86.0,69.0,90.0,67.7,77.5,1
20170928,86.0,67.0,89.6,67.3,76.5,1
20170929,90.0,67.0,89.1,66.8,78.5,1
20170930,92.0,66.0,88.6,66.4,79.0,1
20171001,91.0,67.0,88.1,65.9,79.0,1
20171002,77.0,62.0,87.6,65.5,69.5,1
20171003,85.0,58.0,87.2,65.1,71.5,1
20171004,81.0,61.0,86.7,64.6,71.0,1
20171005,85.0,59.0,86.2,64.2,72.0,1
20171006,84.0,61.0,85.7,63.7,72.5,1
20171007,88.0,59.0,85.3,63.3,73.5,1
20171008,91.0,61.0,84.8,62.9,76.0,1
20171009,75.0,57.0,84.3,62.5,66.0,1
20171010,77.0,53.0,83.9,62.0,65.0,1
20171011,87.0,56.0,83.4,61.6,71.5,1
20171012,84.0,63.0,82.9,61.2,73.5,1
20171013,84.0,59.0,82.5,60.8,71.5,1
20171014,80.0,56.0,82.0,60.3,68.0,1
20171015,79.0,51.0,81.6,59.9,65.0,1
20171016,84.0,54.0,81.1,59.5,69.0,1
20171017,86.0,56.0,80.7,59.1,71.0,1
20171018,82.0,61.0,80.2,58.7,71.5,1
20171019,89.0,68.0,79.8,58.3,78.5,1
20171020,79.0,65.0,79.4,57.9,72.0,1
20171021,73.0,58.0,78.9,57.5,65.5,1
20171022,83.0,55.0,78.5,57.1,69.0,1
20171023,91.0,59.0,78.0,56.7,75.0,1
20171024,87.0,66.0,77.6,56.3,76.5,1
20171025,85.0,60.0,77.2,55.9,72.5,1
20171026,87.0,58.0,76.7,55.5,72.5,1
20171027,84.0,62.0,76.3,55.1,73.0,1
20171028,85.0,59.0,75.8,54.7,72.0,1
20171029,84.0,60.0,75.4,54.3,72.0,1
20171030,84.0,64.0,74.9,53.9,74.0,1
20171031,80.0,64.0,74.5,53.5,72.0,1
20171101,79.0,59.0,74.0,53.1,69.0,1
20171102,77.0,59.0,73.6,52.7,68.0,1
20171103,72.0,56.0,73.1,52.3,64.0,1
20171104,75.0,61.0,72.7,51.9,68.0,1
20171105,73.0,59.0,72.2,51.5,66.0,1
20171106,74.0,58.0,71.7,51.1,66.0,1
20171107,73.0,55.0,71.2,50.6,64.0,1
20171108,69.0,50.0,70.8,50.2,59.5,1
20171109,79.0,52.0,70.3,49.8,65.5,1
20171110,77.0,53.0,69.8,49.4,65.0,1
20171111,74.0,52.0,69.3,49.0,63.0,1
20171112,68.0,52.0,68.8,48.6,60.0,1
20171113,71.0,49.0,68.3,48.2,60.0,1
20171114,73.0,51.0,67.8,47.8,62.0,1
20171115,69.0,51.0,67.3,47.4,60.0,1
20171116,80.0,53.0,66.8,47.0,66.5,1
20171117,77.0,55.0,66.3,46.6,66.0,1
20171118,62.0,45.0,65.8,46.2,53.5,1
20171119,64.0,41.0,65.3,45.8,52.5,1
20171120,65.0,44.0,64.9,45.4,54.5,1
20171121,73.0,49.0,64.4,45.0,61.0,1
20171122,80.0,53.0,63.9,44.7,66.5,0
20171123,80.0,54.0,63.4,44.3,67.0,0
20171124,77.0,54.0,62.9,43.9,65.5,0
20171125,76.0,54.0,62.5,43.6,65.0,0
20171126,77.0,54.0,62.0,43.2,65.5,0
20171127,73.0,58.0,61.6,42.9,65.5,0
20171128,64.0,52.0,61.2,42.6,58.0,1
20171129,68.0,49.0,60.7,42.3,58.5,1
20171130,67.0,47.0,60.3,42.0,57.0,1
20171201,68.0,46.0,59.9,41.7,57.0,1
20171202,68.0,47.0,59.6,41.4,57.5,1
20171203,75.0,52.0,59.2,41.2,63.5,0
20171204,53.0,46.0,58.9,40.9,49.5,1
20171205,57.0,42.0,58.5,40.7,49.5,1
20171206,63.0,41.0,58.2,40.5,52.0,1
20171207,63.0,42.0,57.9,40.3,52.5,1
20171208,65.0,40.0,57.6,40.1,52.5,1
20171209,66.0,42.0,57.4,39.9,54.0,1
20171210,65.0,40.0,57.2,39.8,52.5,1
20171211,66.0,40.0,56.9,39.6,53.0,1
20171212,69.0,39.0,56.7,39.5,54.0,1
20171213,71.0,42.0,56.6,39.4,56.5,1
20171214,68.0,45.0,56.4,39.3,56.5,0
20171215,61.0,41.0,56.3,39.2,51.0,1
20171216,61.0,45.0,56.2,39.1,53.0,1
20171217,57.0,47.0,56.1,39.0,52.0,1
20171218,58.0,38.0,56.0,39.0,48.0,1
20171219,59.0,39.0,55.9,39.0,49.0,1
20171220,69.0,43.0,55.9,38.9,56.0,0
20171221,51.0,40.0,55.9,38.9,45.5,1
20171222,52.0,33.0,55.9,38.9,42.5,1
20171223,53.0,36.0,55.9,38.9,44.5,1
20171224,59.0,41.0,55.9,38.9,50.0,1
20171225,62.0,44.0,55.9,39.0,53.0,1
20171226,61.0,43.0,56.0,39.0,52.0,1
20171227,63.0,39.0,56.0,39.0,51.0,1
20171228,66.0,40.0,56.1,39.1,53.0,1
20171229,66.0,41.0,56.2,39.1,53.5,1
20171230,64.0,40.0,56.3,39.2,52.0,1
20171231,64.0,42.0,56.4,39.3,53.0,1
20180101,64.0,40.0,56.5,39.3,52.0,1
20180102,64.0,44.0,56.7,39.4,54.0,1
20180103,63.0,41.0,56.8,39.5,52.0,1
20180104,65.0,45.0,56.9,39.5,55.0,1
20180105,66.0,44.0,57.0,39.6,55.0,1
20180106,64.0,49.0,57.2,39.7,56.5,1
20180107,65.0,47.0,57.3,39.8,56.0,1
20180108,56.0,49.0,57.5,39.9,52.5,1
20180109,51.0,45.0,57.6,39.9,48.0,1
20180110,63.0,42.0,57.7,40.0,52.5,1
20180111,62.0,44.0,57.9,40.1,53.0,1
20180112,63.0,44.0,58.0,40.2,53.5,1
20180113,66.0,43.0,58.2,40.3,54.5,1
20180114,67.0,45.0,58.3,40.3,56.0,1
20180115,67.0,46.0,58.4,40.4,56.5,1
20180116,65.0,49.0,58.6,40.5,57.0,1
20180117,66.0,46.0,58.7,40.6,56.0,1
20180118,65.0,48.0,58.8,40.6,56.5,1
20180119,71.0,48.0,58.9,40.7,59.5,0
20180120,58.0,45.0,59.1,40.8,51.5,1
20180121,54.0,40.0,59.2,40.9,47.0,1
20180122,54.0,36.0,59.3,41.0,45.0,1
20180123,61.0,39.0,59.4,41.0,50.0,1
20180124,60.0,40.0,59.5,41.1,50.0,1
20180125,64.0,39.0,59.6,41.2,51.5,1
20180126,59.0,38.0,59.8,41.3,48.5,1
20180127,61.0,37.0,59.9,41.4,49.0,1
20180128,71.0,45.0,60.0,41.5,58.0,1
20180129,71.0,47.0,60.1,41.6,59.0,1
20180130,70.0,47.0,60.2,41.7,58.5,1
20180131,71.0,45.0,60.3,41.8,58.0,1
20180201,72.0,48.0,60.4,41.9,60.0,1
20180202,74.0,48.0,60.6,42.0,61.0,0
20180203,77.0,50.0,60.7,42.1,63.5,0
20180204,75.0,51.0,60.8,42.2,63.0,0
20180205,77.0,51.0,61.0,42.4,64.0,0
20180206,72.0,52.0,61.1,42.5,62.0,0
20180207,69.0,47.0,61.3,42.6,58.0,1
20180208,75.0,49.0,61.4,42.8,62.0,0
20180209,78.0,48.0,61.6,42.9,63.0,0
20180210,78.0,51.0,61.8,43.1,64.5,0
20180211,59.0,43.0,61.9,43.3,51.0,1
20180212,62.0,48.0,62.1,43.4,55.0,1
20180213,59.0,45.0,62.3,43.6,52.0,1
20180214,63.0,52.0,62.5,43.8,57.5,1
20180215,65.0,48.0,62.7,44.0,56.5,1
20180216,59.0,42.0,63.0,44.2,50.5,1
20180217,65.0,40.0,63.2,44.4,52.5,1
20180218,73.0,45.0,63.4,44.6,59.0,1
20180219,55.0,40.0,63.7,44.8,47.5,1
20180220,49.0,34.0,63.9,45.1,41.5,0
20180221,50.0,39.0,64.2,45.3,44.5,0
20180222,56.0,34.0,64.5,45.5,45.0,0
20180223,50.0,40.0,64.8,45.8,45.0,0
20180224,54.0,31.0,65.0,46.0,42.5,0
20180225,54.0,39.0,65.3,46.2,46.5,1
20180226,65.0,35.0,65.6,46.5,50.0,1
20180227,53.0,42.0,65.9,46.7,47.5,1
20180228,62.0,40.0,66.3,46.9,51.0,1
20180301,65.0,47.0,66.6,47.2,56.0,1
20180302,68.0,51.0,66.9,47.4,59.5,1
20180303,64.0,50.0,67.2,47.7,57.0,1
20180304,58.0,42.0,67.5,47.9,50.0,1
20180305,60.0,39.0,67.8,48.2,49.5,1
20180306,66.0,40.0,68.2,48.4,53.0,1
20180307,62.0,45.0,68.5,48.6,53.5,1
20180308,71.0,44.0,68.8,48.9,57.5,1
20180309,75.0,48.0,69.1,49.1,61.5,1
20180310,67.0,55.0,69.5,49.3,61.0,1
20180311,68.0,54.0,69.8,49.5,61.0,1
20180312,73.0,52.0,70.1,49.8,62.5,1
20180313,78.0,54.0,70.4,50.0,66.0,1
20180314,71.0,54.0,70.7,50.2,62.5,1
20180315,63.0,49.0,71.0,50.4,56.0,1
20180316,67.0,49.0,71.3,50.6,58.0,1
20180317,61.0,49.0,71.6,50.8,55.0,1
20180318,63.0,44.0,71.9,51.0,53.5,1
20180319,66.0,48.0,72.1,51.2,57.0,1
20180320,67.0,47.0,72.4,51.4,57.0,1
20180321,77.0,54.0,72.7,51.6,65.5,1
20180322,69.0,60.0,72.9,51.8,64.5,1
20180323,73.0,57.0,73.2,52.0,65.0,1
20180324,70.0,55.0,73.4,52.2,62.5,1
20180325,66.0,50.0,73.7,52.3,58.0,1
20180326,64.0,49.0,73.9,52.5,56.5,1
20180327,70.0,51.0,74.1,52.7,60.5,1
20180328,80.0,50.0,74.4,52.9,65.0,1
20180329,80.0,56.0,74.6,53.1,68.0,1
20180330,83.0,56.0,74.8,53.3,69.5,1
20180331,88.0,59.0,75.0,53.4,73.5,1
20180401,86.0,66.0,75.2,53.6,76.0,0
20180402,85.0,61.0,75.4,53.8,73.0,1
20180403,75.0,57.0,75.6,54.0,66.0,1
20180404,82.0,55.0,75.9,54.2,68.5,1
20180405,87.0,62.0,76.1,54.4,74.5,1
20180406,87.0,69.0,76.3,54.6,78.0,0
20180407,93.0,66.0,76.5,54.8,79.5,0
20180408,84.0,61.0,76.7,55.0,72.5,1
20180409,83.0,60.0,76.9,55.2,71.5,1
20180410,90.0,60.0,77.1,55.4,75.0,1
20180411,91.0,72.0,77.3,55.6,81.5,0
20180412,72.0,57.0,77.5,55.9,64.5,1
20180413,72.0,53.0,77.7,56.1,62.5,1
20180414,77.0,54.0,78.0,56.3,65.5,1
20180415,85.0,57.0,78.2,56.6,71.0,1
20180416,81.0,51.0,78.4,56.8,66.0,1
20180417,69.0,50.0,78.7,57.1,59.5,1
20180418,77.0,53.0,78.9,57.3,65.0,1
20180419,66.0,56.0,79.2,57.6,61.0,1
20180420,83.0,54.0,79.4,57.9,68.5,1
20180421,86.0,58.0,79.7,58.2,72.0,1
20180422,91.0,63.0,80.0,58.4,77.0,1
20180423,94.0,68.0,80.2,58.7,81.0,0
20180424,91.0,67.0,80.5,59.0,79.0,1
20180425,93.0,71.0,80.8,59.3,82.0,0
20180426,96.0,69.0,81.1,59.6,82.5,0
20180427,95.0,73.0,81.4,59.9,84.0,0
20180428,87.0,66.0,81.8,60.2,76.5,1
20180429,83.0,62.0,82.1,60.5,72.5,1
20180430,77.0,61.0,82.4,60.9,69.0,1
20180501,68.0,48.0,82.8,61.2,58.0,0
20180502,68.0,52.0,83.1,61.5,60.0,0
20180503,80.0,55.0,83.5,61.8,67.5,1
20180504,88.0,61.0,83.8,62.2,74.5,1
20180505,93.0,65.0,84.2,62.5,79.0,1
20180506,99.0,70.0,84.6,62.8,84.5,1
20180507,98.0,75.0,84.9,63.1,86.5,0
20180508,101.0,70.0,85.3,63.5,85.5,0
20180509,105.0,74.0,85.7,63.8,89.5,0
20180510,97.0,79.0,86.1,64.1,88.0,0
20180511,92.0,65.0,86.5,64.5,78.5,1
20180512,81.0,61.0,86.9,64.8,71.0,1
20180513,84.0,64.0,87.3,65.1,74.0,1
20180514,86.0,66.0,87.7,65.5,76.0,1
20180515,90.0,67.0,88.1,65.8,78.5,1
20180516,91.0,70.0,88.5,66.1,80.5,1
20180517,89.0,68.0,88.9,66.4,78.5,1
20180518,92.0,66.0,89.3,66.8,79.0,1
20180519,94.0,71.0,89.7,67.1,82.5,1
20180520,92.0,70.0,90.1,67.4,81.0,1
20180521,85.0,73.0,90.5,67.8,79.0,1
20180522,87.0,67.0,90.9,68.1,77.0,1
20180523,91.0,69.0,91.3,68.4,80.0,1
20180524,93.0,70.0,91.7,68.7,81.5,1
20180525,91.0,71.0,92.1,69.1,81.0,1
20180526,82.0,63.0,92.5,69.4,72.5,1
20180527,88.0,67.0,92.8,69.7,77.5,1
20180528,93.0,70.0,93.2,70.0,81.5,1
20180529,97.0,73.0,93.6,70.3,85.0,1
20180530,99.0,80.0,94.0,70.7,89.5,1
20180531,93.0,74.0,94.4,71.0,83.5,1
20180601,93.0,68.0,94.7,71.3,80.5,1
20180602,100.0,74.0,95.1,71.6,87.0,1
20180603,105.0,74.0,95.5,71.9,89.5,1
20180604,107.0,79.0,95.8,72.3,93.0,1
20180605,102.0,81.0,96.2,72.6,91.5,1
20180606,100.0,78.0,96.6,72.9,89.0,1
20180607,99.0,76.0,96.9,73.2,87.5,1
20180608,101.0,74.0,97.2,73.5,87.5,1
20180609,101.0,79.0,97.6,73.9,90.0,1
20180610,98.0,74.0,97.9,74.2,86.0,1
20180611,104.0,76.0,98.2,74.5,90.0,1
20180612,106.0,78.0,98.6,74.8,92.0,1
20180613,108.0,81.0,98.9,75.1,94.5,1
20180614,104.0,84.0,99.2,75.4,94.0,1
20180615,101.0,83.0,99.5,75.7,92.0,1
20180616,97.0,78.0,99.8,76.1,87.5,1
20180617,94.0,74.0,100.1,76.4,84.0,1
20180618,94.0,69.0,100.4,76.7,81.5,1
20180619,100.0,74.0,100.6,77.0,87.0,1
20180620,107.0,80.0,100.9,77.3,93.5,1
20180621,113.0,83.0,101.2,77.5,98.0,1
20180622,107.0,85.0,101.4,77.8,96.0,1
20180623,110.0,86.0,101.7,78.1,98.0,1
20180624,104.0,84.0,101.9,78.4,94.0,1
20180625,109.0,83.0,102.1,78.7,96.0,1
20180626,109.0,83.0,102.4,78.9,96.0,1
20180627,109.0,83.0,102.6,79.2,96.0,1
20180628,105.0,84.0,102.8,79.4,94.5,1
20180629,103.0,79.0,103.0,79.7,91.0,1
20180630,103.0,81.0,103.2,79.9,92.0,1
20180701,106.0,82.0,103.3,80.1,94.0,1
20180702,108.0,83.0,103.5,80.4,95.5,1
20180703,106.0,84.0,103.7,80.6,95.0,1
20180704,105.0,81.0,103.8,80.8,93.0,1
20180705,108.0,81.0,103.9,81.0,94.5,1
20180706,112.0,83.0,104.1,81.1,97.5,1
20180707,109.0,93.0,104.2,81.3,101.0,1
20180708,109.0,86.0,104.3,81.5,97.5,1
20180709,107.0,74.0,104.4,81.6,90.5,1
20180710,99.0,73.0,104.5,81.8,86.0,1
20180711,99.0,85.0,104.6,81.9,92.0,1
20180712,95.0,83.0,104.6,82.0,89.0,1
20180713,98.0,82.0,104.7,82.1,90.0,1
20180714,106.0,79.0,104.8,82.2,92.5,1
20180715,104.0,78.0,104.8,82.3,91.0,1
20180716,108.0,87.0,104.8,82.4,97.5,1
20180717,110.0,86.0,104.9,82.5,98.0,1
20180718,108.0,88.0,104.9,82.5,98.0,1
20180719,108.0,83.0,104.9,82.6,95.5,1
20180720,103.0,83.0,104.9,82.6,93.0,1
20180721,98.0,82.0,104.9,82.6,90.0,1
20180722,104.0,80.0,104.9,82.7,92.0,1
20180723,110.0,87.0,104.8,82.7,98.5,1
20180724,112.0,92.0,104.8,82.7,102.0,1
20180725,115.0,89.0,104.8,82.7,102.0,1
20180726,113.0,92.0,104.8,82.7,102.5,1
20180727,114.0,90.0,104.7,82.6,102.0,1
20180728,114.0,91.0,104.7,82.6,102.5,1
20180729,108.0,91.0,104.6,82.6,99.5,1
20180730,110.0,88.0,104.6,82.5,99.0,1
20180731,109.0,86.0,104.5,82.5,97.5,1
20180801,111.0,91.0,104.4,82.4,101.0,1
20180802,108.0,85.0,104.4,82.3,96.5,1
20180803,107.0,82.0,104.3,82.3,94.5,1
20180804,110.0,89.0,104.2,82.2,99.5,1
20180805,108.0,85.0,104.1,82.1,96.5,1
20180806,109.0,83.0,104.1,82.0,96.0,1
20180807,111.0,83.0,104.0,81.9,97.0,1
20180808,107.0,87.0,103.9,81.8,97.0,1
20180809,109.0,87.0,103.8,81.7,98.0,1
20180810,107.0,88.0,103.7,81.6,97.5,1
20180811,107.0,72.0,103.6,81.5,89.5,1
20180812,102.0,77.0,103.5,81.4,89.5,1
20180813,107.0,84.0,103.4,81.3,95.5,1
20180814,105.0,85.0,103.3,81.1,95.0,1
20180815,104.0,85.0,103.1,81.0,94.5,1
20180816,100.0,82.0,103.0,80.9,91.0,1
20180817,104.0,82.0,102.9,80.7,93.0,1
20180818,107.0,86.0,102.8,80.6,96.5,1
20180819,109.0,90.0,102.6,80.4,99.5,1
20180820,108.0,89.0,102.5,80.2,98.5,1
20180821,105.0,87.0,102.3,80.0,96.0,1
20180822,100.0,85.0,102.2,79.9,92.5,1
20180823,104.0,85.0,102.0,79.7,94.5,1
20180824,103.0,83.0,101.8,79.5,93.0,1
20180825,103.0,82.0,101.6,79.3,92.5,1
20180826,103.0,84.0,101.4,79.0,93.5,1
20180827,101.0,79.0,101.2,78.8,90.0,1
20180828,99.0,77.0,101.0,78.6,88.0,1
20180829,101.0,76.0,100.8,78.3,88.5,1
20180830,101.0,82.0,100.6,78.1,91.5,1
20180831,101.0,80.0,100.3,77.8,90.5,1
20180901,102.0,75.0,100.1,77.6,88.5,1
20180902,101.0,77.0,99.8,77.3,89.0,1
20180903,98.0,78.0,99.6,77.0,88.0,1
20180904,96.0,76.0,99.3,76.7,86.0,1
20180905,98.0,78.0,99.0,76.4,88.0,1
20180906,101.0,79.0,98.7,76.1,90.0,1
20180907,104.0,80.0,98.4,75.8,92.0,1
20180908,107.0,81.0,98.0,75.4,94.0,1
20180909,105.0,81.0,97.7,75.1,93.0,1
20180910,104.0,79.0,97.3,74.7,91.5,1
20180911,103.0,77.0,97.0,74.4,90.0,1
20180912,98.0,80.0,96.6,74.0,89.0,1
20180913,96.0,78.0,96.2,73.6,87.0,1
